      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
      4850   -31412.4274159097   -31208.3723426854     1461.7025426906   -31412.4264059095      204.0550732243      2.96839330
      4900   -31407.8522452546   -31208.3847099125     1428.8407486606   -31407.8522400721      199.4675353421      2.96267869
      4950   -31414.8130145053   -31213.0795739282     1445.0720502945   -31414.8130145053      201.7334405770      3.02142017
      5000   -31413.7618437800   -31214.3647002720     1428.3365126168   -31413.7618437800      199.3971435080      3.94971773
      5050   -31413.1541664390   -31213.3256880825     1431.4262826228   -31413.1541664390      199.8284783565      3.44239164
      5100   -31415.7778190759   -31211.7742952096     1461.3332804792   -31415.7778190099      204.0035238663      5.08380230
      5150   -31419.1587814659   -31207.9712564204     1512.7942543445   -31419.1587814586      211.1875250455      2.80706053
      5200   -31404.8229221039   -31210.3291920026     1393.2120154344   -31404.8229221039      194.4937301013      4.43870397
      5250   -31404.7041701226   -31205.4344386925     1427.4238249034   -31404.7041701226      199.2697314301      3.73985917
      5300   -31410.5729809981   -31202.8437362317     1488.0216427284   -31410.5729809981      207.7292447664      6.51102915
      5350   -31414.7036685132   -31204.7111625033     1504.2340047254   -31414.7036462458      209.9925060099      2.94373226
      5400   -31404.9865680987   -31194.7603111309     1505.9084270467   -31404.9865680667      210.2262569677      2.83408538
      5450   -31410.0082130253   -31202.7561255684     1484.6036338473   -31410.0082130253      207.2520874569      3.30796713
      5500   -31403.1878644705   -31206.3191479342     1410.2246956687   -31403.1878644705      196.8687165363      2.97399819
      5550   -31407.3869990949   -31208.8933295087     1421.8646807343   -31407.3869990949      198.4936695863      4.30562330
      5600   -31413.6882984570   -31211.6831411438     1447.0184319149   -31413.6875832871      202.0051573132      3.15425325
      5650   -31412.1290973386   -31214.1825767435     1417.9453022107   -31412.1290973386      197.9465205951      3.34857304
      5700   -31411.7494639835   -31209.3780733714     1449.6418616383   -31411.7461352993      202.3713906121      2.85853280
      5750   -31403.7245510546   -31206.2985612049     1414.2165974934   -31403.7245510546      197.4259898497      3.34363953
      5800   -31412.2245339961   -31202.7582509531     1500.4645250617   -31412.2245339961      209.4662830430      6.36326366
      5850   -31408.5998908768   -31201.2628413488     1485.2122405009   -31408.5998908546      207.3370495280      4.71608658
      5900   -31405.7716126828   -31203.7891041457     1446.8561925108   -31405.7716126828      201.9825085371      3.84554102
      5950   -31411.2587495137   -31207.1836240341     1461.8461825038   -31411.2587495136      204.0751254796      3.42142926
      6000   -31408.8264049417   -31209.4552506869     1428.1503444571   -31408.8264048086      199.3711542548      3.53722996
      6050   -31410.7970859571   -31212.2152868760     1422.4959765143   -31410.7970859571      198.5817990810      3.87772376
