      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
        87   -31404.9253783402   -31188.1210002732     1553.0293154669   -31404.9213056431      216.8043780670      0.36490204
        88   -31404.5880559649   -31188.1224685834     1550.6024647220   -31404.5755740222      216.4655873815      0.36215790
        89   -31404.2832826234   -31188.1257385759     1548.3958657020   -31404.2551498548      216.1575440475      0.36068902
        90   -31404.0349152854   -31188.1288743320     1546.5942799523   -31403.9852264440      215.9060409534      0.36454598
        91   -31403.8595779004   -31188.1308656546     1545.3240257084   -31403.7870222635      215.7287122459      0.36096207
        92   -31403.7679387957   -31188.1321152474     1544.6586384517   -31403.6767631679      215.6358235483      0.36152563
        93   -31403.7645455916   -31188.1321297190     1544.6342283349   -31403.6633443948      215.6324158727      0.36051499
        94   -31403.8516812892   -31188.1321440836     1545.2583023745   -31403.7511680280      215.7195372056      0.36337443
        95   -31404.0275912253   -31188.1330854970     1546.5116499657   -31403.9381686239      215.8945057283      0.36586357
        96   -31404.2859302492   -31188.1349797287     1548.3486344569   -31404.2154357111      216.1509505205      0.36557753
        97   -31404.6179599746   -31188.1389542622     1550.6985839125   -31404.5698636885      216.4790057125      0.36308499
        98   -31405.0100669716   -31188.1446468197     1553.4665766885   -31404.9826974426      216.8654201518      0.36761163
        99   -31405.4440533287   -31188.1511087112     1556.5290518751   -31405.4316895084      217.2929446175      0.35653008
       100   -31405.8960287225   -31188.1569072076     1559.7251395543   -31405.8918480482      217.7391215148      0.33186006
       101   -31406.3378567112   -31188.1613955201     1562.8579237909   -31406.3368627567      218.1764611911      0.35949394
       102   -31406.7394165688   -31188.1635892632     1565.7186929734   -31406.7392599814      218.5758273056      0.36307589
       103   -31407.0763042430   -31188.1650647484     1568.1213426200   -31407.0762886743      218.9112394946      0.36788592
       104   -31407.3287959367   -31188.1659624792     1569.9235792880   -31407.3287949906      219.1628334575      0.36579709
       105   -31407.4838085960   -31188.1660474773     1571.0333686831   -31407.4838085630      219.3177611187      0.35312023
       106   -31407.5364586630   -31188.1659684299     1571.4110818140   -31407.5364586627      219.3704902331      0.34344189
       107   -31407.4885454339   -31188.1656029784     1571.0704840214   -31407.4885454339      219.3229424554      0.34826737
       108   -31407.3488545250   -31188.1645928902     1570.0770752082   -31407.3488545250      219.1842616348      0.63996727
       109   -31407.1327762740   -31188.1626653676     1568.5430547145   -31407.1327762740      218.9701109064      0.67523383
       110   -31406.8629475272   -31188.1614244767     1566.6190861225   -31406.8629475272      218.7015230505      0.66858146
       111   -31406.5633106991   -31188.1599319579     1564.4833965359   -31406.5633106991      218.4033787412      0.68862957
       112   -31406.2606980985   -31188.1580805453     1562.3289615280   -31406.2606980985      218.1026175532      0.62158087
       113   -31405.9821928794   -31188.1558924269     1560.3496262323   -31405.9821928794      217.8263004525      0.56736133
       114   -31405.7544700823   -31188.1548105564     1558.7261350179   -31405.7544700823      217.5996595259      0.66460261
       115   -31405.5984851930   -31188.1542071313     1557.6130949073   -31405.5984851930      217.4442780617      0.71142932
       116   -31405.5295305658   -31188.1529929455     1557.1278515168   -31405.5295305658      217.3765376203      0.76203145
       117   -31405.5590036410   -31188.1525479652     1557.3421627675   -31405.5590036410      217.4064556759      0.75459742
       118   -31405.6899307923   -31188.1529267332     1558.2773166979   -31405.6899307923      217.5370040591      0.77732275
