      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       106   -31507.1712020740   -31397.3776635329      786.4812764553   -31507.1712020740      109.7935385411      1.07517539
       107   -31506.8714715111   -31397.3768972104      784.3397134760   -31506.8714715111      109.4945743006      1.10369698
       108   -31506.6089724809   -31397.3758241722      782.4670472827   -31506.6089724809      109.2331483086      1.11242112
       109   -31506.3949326442   -31397.3752140915      780.9381913128   -31506.3949326442      109.0197185527      1.11155103
       110   -31506.2380251441   -31397.3749592232      779.8160454787   -31506.2380251441      108.8630659209      1.10635892
       111   -31506.1447591649   -31397.3751030607      779.1469253025   -31506.1447591649      108.7696561042      1.09719747
       112   -31506.1179351999   -31397.3747770236      778.9571133661   -31506.1179351999      108.7431581763      1.09292880
       113   -31506.1591551961   -31397.3749989668      779.2507936820   -31506.1591551961      108.7841562293      1.10319299
       114   -31506.2655219970   -31397.3754409925      780.0095619436   -31506.2655219970      108.8900810045      1.11380583
       115   -31506.4315198905   -31397.3761525502      781.1935533709   -31506.4315198905      109.0553673403      1.09519135
       116   -31506.6487521358   -31397.3769264324      782.7441040858   -31506.6487521358      109.2718257034      1.08808847
       117   -31506.9065467508   -31397.3773420491      784.5877805517   -31506.9065467508      109.5292047017      1.10472317
       118   -31507.1940628422   -31397.3781602839      786.6414760536   -31507.1940628422      109.8159025583      1.08020706
       119   -31507.4987510467   -31397.3789775099      788.8181873447   -31507.4987510467      110.1197735368      1.07382137
       120   -31507.8083785971   -31397.3794085982      791.0330465378   -31507.8083785971      110.4289699989      1.06776235
       121   -31508.1129698819   -31397.3802115575      793.2091657627   -31508.1129698819      110.7327583244      0.82503384
       122   -31508.4029236363   -31397.3806754535      795.2828611406   -31508.4029236363      111.0222481828      1.12053885
       123   -31508.6722902581   -31397.3813092864      797.2078679274   -31508.6722902581      111.2909809717      1.10689962
       124   -31508.9166512449   -31397.3813187165      798.9582252506   -31508.9166512449      111.5353325284      1.10981492
       125   -31509.1359703931   -31397.3812696091      800.5296203249   -31509.1359703931      111.7547007840      0.15205170
       126   -31509.3322752198   -31397.3808112855      801.9390888207   -31509.3322752198      111.9514639343      0.15211808
       127   -31509.5111120809   -31397.3804012274      803.2230837413   -31509.5111120809      112.1307108535      0.15741861
       128   -31509.6794813227   -31397.3797165100      804.4340636896   -31509.6794813227      112.2997648127      0.15718407
       129   -31509.8464295690   -31397.3788939711      805.6358519100   -31509.8464295690      112.4675355979      0.15625184
       130   -31510.0224426598   -31397.3786956296      806.8981028040   -31510.0224426598      112.6437470302      0.15648597
       131   -31510.2163640400   -31397.3782634729      808.2903105770   -31510.2163640400      112.8381005671      0.15314536
       132   -31510.4373134487   -31397.3778752398      809.8758129060   -31510.4373134487      113.0594382089      0.15606007
       133   -31510.6928089212   -31397.3778413991      811.7062395693   -31510.6928089212      113.3149675221      0.15619123
       134   -31510.9865321556   -31397.3769217648      813.8168473752   -31510.9865321556      113.6096103908      0.15642923
       135   -31511.3226952809   -31397.3771706299      816.2230934962   -31511.3226952809      113.9455246511      0.15584128
       136   -31511.6994334155   -31397.3775986968      818.9187058809   -31511.6994334155      114.3218347186      0.15677097
       137   -31512.1126495028   -31397.3780568880      821.8754040750   -31512.1126495028      114.7345926149      0.15643531
       138   -31512.5555719821   -31397.3785978706      825.0443042560   -31512.5555719821      115.1769741115      0.15356622
       139   -31513.0186738545   -31397.3789804533      828.3588896350   -31513.0186738545      115.6396934012      0.15282535
       140   -31513.4916422893   -31397.3800370850      831.7393235134   -31513.4916422893      116.1116052043      0.15496230
       141   -31513.9613164050   -31397.3808671518      835.0977822254   -31513.9613164050      116.5804492532      0.15002820
       142   -31514.4151704244   -31397.3814893141      838.3444065183   -31514.4151704244      117.0336811102      0.15087079
       143   -31514.8416240524   -31397.3822978005      841.3934195914   -31514.8416240524      117.4593262519      1.03583783
       144   -31515.2296767120   -31397.3828820979      844.1689619057   -31515.2296767120      117.8467946141      1.09595314
       145   -31515.5710491180   -31397.3834546793      846.6102046665   -31515.5710491180      118.1875944388      1.08851335
       146   -31515.8593547880   -31397.3834626604      848.6753602060   -31515.8593547880      118.4758921276      1.09821161
       147   -31516.0924661797   -31397.3835871498      850.3443093875   -31516.0924661797      118.7088790299      1.09558867
       148   -31516.2704728559   -31397.3835550604      851.6196499729   -31516.2704728559      118.8869177956      1.10884710
       149   -31516.3963411863   -31397.3828824915      852.5260971945   -31516.3963411863      119.0134586948      0.71147122
       150   -31516.4772905571   -31397.3825568516      853.1082924222   -31516.4772905571      119.0947337055      0.74643734
       151   -31516.5212722557   -31397.3820207258      853.4271858269   -31516.5212722557      119.1392515299      0.91787915
