      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
        92   -31403.7679387962   -31188.1321152479     1544.6586384516   -31403.6767631684      215.6358235483      0.13918402
        93   -31403.7645455919   -31188.1321297192     1544.6342283349   -31403.6633443951      215.6324158727      0.14368668
        94   -31403.8516812897   -31188.1321440841     1545.2583023745   -31403.7511680285      215.7195372056      0.14714735
        95   -31404.0275912255   -31188.1330854973     1546.5116499657   -31403.9381686241      215.8945057283      0.15028017
        96   -31404.2859302496   -31188.1349797292     1548.3486344569   -31404.2154357115      216.1509505205      0.14271734
        97   -31404.6179599748   -31188.1389542624     1550.6985839126   -31404.5698636887      216.4790057125      0.13457285
        98   -31405.0100669714   -31188.1446468196     1553.4665766885   -31404.9826974424      216.8654201518      0.14966758
        99   -31405.4440533289   -31188.1511087115     1556.5290518751   -31405.4316895087      217.2929446175      0.14959653
       100   -31405.8960287227   -31188.1569072079     1559.7251395543   -31405.8918480484      217.7391215149      0.15282180
       101   -31406.3378567115   -31188.1613955204     1562.8579237909   -31406.3368627570      218.1764611911      0.15735128
       102   -31406.7394165691   -31188.1635892635     1565.7186929735   -31406.7392599817      218.5758273056      0.15833786
       103   -31407.0763042434   -31188.1650647487     1568.1213426200   -31407.0762886747      218.9112394946      0.15789977
       104   -31407.3287959370   -31188.1659624795     1569.9235792880   -31407.3287949908      219.1628334575      0.15278701
       105   -31407.4838085959   -31188.1660474772     1571.0333686832   -31407.4838085630      219.3177611187      0.15233005
       106   -31407.5364586633   -31188.1659684303     1571.4110818140   -31407.5364586631      219.3704902331      0.14607996
       107   -31407.4885454341   -31188.1656029787     1571.0704840215   -31407.4885454341      219.3229424554      0.15148348
       108   -31407.3488545251   -31188.1645928903     1570.0770752082   -31407.3488545251      219.1842616348      0.25799249
       109   -31407.1327762743   -31188.1626653679     1568.5430547145   -31407.1327762743      218.9701109064      0.25284609
       110   -31406.8629475274   -31188.1614244768     1566.6190861225   -31406.8629475274      218.7015230505      0.25308006
       111   -31406.5633106993   -31188.1599319581     1564.4833965359   -31406.5633106993      218.4033787412      0.24230185
       112   -31406.2606980990   -31188.1580805458     1562.3289615280   -31406.2606980990      218.1026175532      0.25162242
       113   -31405.9821928797   -31188.1558924272     1560.3496262323   -31405.9821928797      217.8263004525      0.25110807
       114   -31405.7544700826   -31188.1548105567     1558.7261350179   -31405.7544700826      217.5996595259      0.25528182
       115   -31405.5984851931   -31188.1542071313     1557.6130949073   -31405.5984851931      217.4442780617      0.23516943
       116   -31405.5295305659   -31188.1529929457     1557.1278515168   -31405.5295305659      217.3765376203      0.24449983
       117   -31405.5590036413   -31188.1525479654     1557.3421627676   -31405.5590036413      217.4064556759      0.25461281
       118   -31405.6899307927   -31188.1529267336     1558.2773166979   -31405.6899307927      217.5370040591      0.24794594
       119   -31405.9177988031   -31188.1538391627     1559.9030618704   -31405.9177988031      217.7639596404      0.25104458
       120   -31406.2315142997   -31188.1552234676     1562.1403759930   -31406.2315142997      218.0762908321      0.25250343
       121   -31406.6137075197   -31188.1566707613     1564.8677636531   -31406.6137075197      218.4570367585      0.23837935
       122   -31407.0423896782   -31188.1577931553     1567.9304916945   -31407.0423896782      218.8845965229      0.25257822
       123   -31407.4936636745   -31188.1593413233     1571.1520013411   -31407.4936636745      219.3343223512      0.25133622
       124   -31407.9414344354   -31188.1611492585     1574.3465555656   -31407.9414344354      219.7802851769      0.14794723
       125   -31408.3599066173   -31188.1628305420     1577.3321432622   -31408.3599066173      220.1970760753      0.14944785
       126   -31408.7259987683   -31188.1644804401     1579.9427432307   -31408.7259987683      220.5615183282      0.14616215
       127   -31409.0191655181   -31188.1650008900     1582.0390490657   -31409.0191655145      220.8541646281      0.14652472
       128   -31409.2260773710   -31188.1655981796     1583.5169369564   -31409.2260771180      221.0604791914      0.14015999
       129   -31409.3373075844   -31188.1656690707     1584.3132017163   -31409.3372975348      221.1716385136      0.15096695
       130   -31409.3504467405   -31188.1655016976     1584.4085200407   -31409.3502310592      221.1849450429      0.15137907
       131   -31409.2710333926   -31188.1667751376     1583.8305384146   -31409.2685520212      221.1042582550      0.14899530
