      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
      5450   -31531.4847635387   -31454.1449752774      554.0061482734   -31531.4847635387       77.3397882612      2.80475674
      5500   -31534.5022609701   -31454.1497272005      575.5872719401   -31534.5008630786       80.3525337696      2.15759230
      5550   -31533.4467041765   -31454.1508476196      568.0180028004   -31533.4467041765       79.2958565570      2.85176006
      5600   -31533.4750729577   -31454.1496304776      568.2299348954   -31533.4725577830       79.3254424802      2.29723331
      5650   -31535.6626379600   -31454.1514710551      583.8868793603   -31535.6625900674       81.5111669049      2.02576987
reaction occured at step 5676 for id pairs: (array([1, 3]),)
      5700   -31531.9855208304   -31453.7374691697      560.5122885007   -31531.9855194934       78.2480516608      2.02313680
      5750   -31534.4973758776   -31453.7410821965      578.4795150972   -31534.4973758776       80.7562936811      3.49710712
      5800   -31533.2716831956   -31453.7331545696      569.7563294925   -31533.2716831956       79.5385286261      4.36191566
      5850   -31531.4913810187   -31453.7206803811      557.0928919955   -31531.4913810187       77.7707006376      3.90737766
      5900   -31537.4393996579   -31453.7371000992      599.5825644557   -31537.4393996579       83.7022995587      3.25473857
      5950   -31533.4283356305   -31453.7406621643      570.8246949513   -31533.4283356305       79.6876734661      3.47045072
      6000   -31531.4815076221   -31453.7323715625      556.9384189993   -31531.4814964005       77.7491360596      2.25920667
reaction occured at step 6022 for id pairs: (array([  1, 659]),)
reaction occured at step 6025 for id pairs: (array([1, 3]),)
reaction occured at step 6033 for id pairs: (array([  1, 659]),)
      6050   -31533.8322800565   -31452.7307192576      580.9527583059   -31533.6746273400       81.1015607989      1.64072344
      6100   -31532.1384240762   -31452.9358154632      567.3500421635   -31532.1384240762       79.2026086131      2.22156913
      6150   -31531.4944392128   -31452.9409303924      562.7003620426   -31531.4878926665       78.5535088203      2.57935311
      6200   -31533.8173741866   -31452.9571070430      579.2243055702   -31533.8173741866       80.8602671436      2.05881585
      6250   -31532.5687717508   -31452.9561387000      570.2871598430   -31532.5687717508       79.6126330508      2.75526445
      6300   -31533.9900703774   -31452.9595423006      580.4439314049   -31533.9900703774       81.0305280768      3.55871503
      6350   -31533.2534738937   -31452.9555613578      575.1960050385   -31533.2534738937       80.2979125359      3.05738806
      6400   -31532.0339885178   -31452.9580689491      566.4425337373   -31532.0339885178       79.0759195687      3.08831010
      6450   -31533.4844074821   -31452.9589042313      576.8262998478   -31533.4844074821       80.5255032508      3.74684176
      6500   -31534.7462648287   -31452.9540260334      585.9002745204   -31534.7462648287       81.7922387953      2.56626530
      6550   -31531.6454087496   -31452.9531705562      563.6941186507   -31531.6454087496       78.6922381934      3.83792267
      6600   -31531.1374552486   -31452.9549867400      560.0424983660   -31531.1348621519       78.1824685085      3.14394970
reaction occured at step 6621 for id pairs: (array([1, 3]),)
reaction occured at step 6625 for id pairs: (array([  1, 659]),)
reaction occured at step 6633 for id pairs: (array([1, 3]),)
      6650   -31531.8511544995   -31451.3158161688      576.8967512268   -31531.8338722140       80.5353383307      1.67376485
      6700   -31531.5630374911   -31451.3965452926      574.2546050615   -31531.5630374911       80.1664921985      3.03654064
      6750   -31530.6704412446   -31451.9599265137      563.8250385088   -31530.4442054871       78.7105147309      2.71352922
reaction occured at step 6752 for id pairs: (array([  1, 654]),)
reaction occured at step 6755 for id pairs: (array([1, 3]),)
reaction occured at step 6762 for id pairs: (array([  1, 654]),)
      6800   -31532.2688847988   -31451.1538833501      581.0490373721   -31532.2688847988       81.1150014487      2.13145686
      6850   -31531.0149947612   -31451.1241672132      572.2799434463   -31531.0146989868       79.8908275481      3.45903423
      6900   -31533.2639180980   -31451.1230203793      588.3978141643   -31533.2639180980       82.1408977187      2.48746114
      6950   -31533.4323190621   -31451.1249453519      589.5903274220   -31533.4323190621       82.3073737102      4.12700610
      7000   -31529.5884020603   -31451.1407756018      561.9418975994   -31529.5884020603       78.4476264585      2.98191770
      7050   -31529.5809512927   -31451.3582150147      560.3309474596   -31529.5809497937       78.2227362779      1.73903615
      7100   -31530.1414947034   -31451.3610946297      564.3256464165   -31530.1414947034       78.7804000737      2.12427909
      7150   -31535.5006369873   -31451.3772182583      602.5991567520   -31535.5006369873       84.1234187289      3.20675829
      7200   -31532.4614263924   -31451.3791564354      580.8145727062   -31532.4614263562       81.0822699570      2.36430722
      7250   -31531.7309284020   -31451.3867486763      575.5274296292   -31531.7309284020       80.3441797258      2.80772517
      7300   -31531.4500992225   -31451.4555979821      573.0225865829   -31531.1944692837       79.9945012404      2.25965295
reaction occured at step 7334 for id pairs: (array([ 1, 12]),)
reaction occured at step 7342 for id pairs: (array([  1, 654]),)
reaction occured at step 7345 for id pairs: (array([ 1, 12]),)
      7350   -31533.1564456629   -31450.2481419106      593.8949543866   -31533.1564422851       82.9083037523      1.55169548
reaction occured at step 7367 for id pairs: (array([  1, 654]),)
      7400   -31530.3964190442   -31450.1864402133      574.5661117543   -31530.3964089758       80.2099788308      1.79665981
      7450   -31530.0766772930   -31450.1957483600      572.2090369473   -31530.0766772930       79.8809289330      2.84769228
      7500   -31530.5016756425   -31450.1886701548      575.3041199978   -31530.5016756425       80.3130054876      2.92081510
      7550   -31534.4961744503   -31450.2046529941      603.8033227650   -31534.4961733971       84.2915214563      2.62541268
      7600   -31529.9260822160   -31450.2080047140      571.0424874128   -31529.9260822160       79.7180775021      1.94507505
      7650   -31530.7242148748   -31450.1970281214      576.8383592390   -31530.7242148748       80.5271867533      2.46053584
      7700   -31530.8764136008   -31450.2091564895      577.8417216898   -31530.8763891602       80.6672571113      2.26862571
      7750   -31530.6768794957   -31450.2125543561      576.3880642320   -31530.6768794957       80.4643251396      3.43733647
      7800   -31529.5301154083   -31450.2027276217      568.2438696598   -31529.5297555459       79.3273877866      3.15120541
      7850   -31529.2855791700   -31450.2076782178      566.4567269321   -31529.2855791700       79.0779009522      2.26029733
      7900   -31532.5175327350   -31450.2147134469      589.5577028454   -31532.5175327350       82.3028192881      4.27971604
      7950   -31533.0617952859   -31450.2090793688      593.4967634537   -31533.0617867101       82.8527159171      2.65902879
      8000   -31531.6077551549   -31450.2308381139      582.9252107079   -31531.6068823654       81.3769170411      1.91724253
      8050   -31530.3253246350   -31450.2302786264      573.7428163772   -31530.3253246350       80.0950460086      1.80735371
      8100   -31533.4666066554   -31450.2362720062      596.2017501613   -31533.4665880482       83.2303346491      2.20569330
      8150   -31531.5500761362   -31450.2338792928      582.4902552526   -31531.5500761362       81.3161968434      1.92395323
      8200   -31530.5244462879   -31450.2271406292      575.1916578111   -31530.5244462879       80.2973056588      2.99568179
      8250   -31530.3839547003   -31450.2310832269      574.1570360659   -31530.3839547003       80.1528714734      3.01443171
      8300   -31529.0586149733   -31450.2279250418      564.6858864829   -31529.0586149733       78.8306899315      2.78860501
      8350   -31532.7623229160   -31450.2326962988      591.1823860474   -31532.7623178338       82.5296266173      3.08442663
      8400   -31530.7460924357   -31450.2359078237      576.7165682300   -31530.7460827805       80.5101846120      2.18240602
      8450   -31532.6853505686   -31450.2322049488      590.6345316536   -31532.6850404781       82.4531456198      2.26885978
      8500   -31532.2431132615   -31450.2291849599      587.4882973516   -31532.2431132615       82.0139283016      2.44405441
      8550   -31531.4169405757   -31450.2393827741      581.4971457123   -31531.4169405757       81.1775578016      3.38192745
      8600   -31529.4392190680   -31450.2246560501      567.4356748490   -31529.4392170854       79.2145630179      2.02720770
      8650   -31528.2465992447   -31450.2256122118      558.8857621976   -31528.2253565436       78.0209870329      1.90153590
reaction occured at step 8671 for id pairs: (array([ 1, 12]),)
reaction occured at step 8674 for id pairs: (array([  1, 654]),)
      8700   -31527.9524582400   -31448.1270319917      571.8114559703   -31527.9462117873       79.8254262483      1.77881827
      8750   -31531.6658768319   -31448.2596647532      597.4616085024   -31531.6658768319       83.4062120787      2.80254602
      8800   -31530.5328881789   -31448.8246237396      585.2987431407   -31530.5328864426       81.7082644392      1.83068999
      8850   -31533.7610304886   -31449.0870574695      606.5429283673   -31533.7610304886       84.6739730190      1.88976416
      8900   -31529.7841661708   -31449.0705608647      578.1737265409   -31529.7841660042       80.7136053061      2.99201727
reaction occured at step 8935 for id pairs: (array([ 1, 12]),)
reaction occured at step 8939 for id pairs: (array([  1, 654]),)
      8950   -31531.7523750207   -31448.2378620225      598.2373977391   -31530.1031279626       83.5145129983      1.91577328
reaction occured at step 8950 for id pairs: (array([ 1, 12]),)
reaction occured at step 8957 for id pairs: (array([  1, 654]),)
      9000   -31528.7300697037   -31445.0453990336      599.4562838843   -31528.6964747698       83.6846706701      1.48950181
      9050   -31530.6774222658   -31445.1173767296      612.8901092086   -31530.6774222658       85.5600455362      4.09031346
      9100   -31529.3342228124   -31446.3563712131      594.3931447190   -31528.3357261342       82.9778515993      2.57453446
      9150   -31529.4062487431   -31445.9553781940      597.7815093929   -31529.4062487431       83.4508705490      3.57138079
      9200   -31527.7540226910   -31445.9893498317      585.7028121486   -31527.7530343481       81.7646728593      2.73203814
      9250   -31527.1423723839   -31446.1032851937      580.5052426855   -31527.1423723839       81.0390871902      2.27988878
      9300   -31528.7999984273   -31446.1167780026      592.2826206813   -31528.7999984273       82.6832204247      3.68568839
      9350   -31528.8446151722   -31446.1360697689      592.4640304599   -31528.8446072115       82.7085454033      3.68744054
      9400   -31530.9852980463   -31446.1640320616      607.5980283411   -31530.9852328682       84.8212659847      1.86612334
      9450   -31527.5071925210   -31446.1667405913      582.6640010979   -31527.5071925210       81.3404519297      3.91971016
      9500   -31531.1148013524   -31446.1727608381      608.4631694732   -31531.1148013524       84.9420405143      4.49318394
      9550   -31527.8745506418   -31446.1926892057      585.1096111766   -31527.8745506418       81.6818614361      2.66121852
      9600   -31528.1664410798   -31446.1828450107      587.2710192379   -31528.1664410798       81.9835960691      3.48430238
      9650   -31530.6201291161   -31446.3010186978      604.0009500787   -31530.6181678842       84.3191104183      2.61687637
      9700   -31533.6797600248   -31446.3344770888      625.6782551012   -31533.6797600248       87.3452829360      2.16806764
reaction occured at step 9746 for id pairs: (array([ 1, 12]),)
      9750   -31525.5606739037   -31445.3847530750      574.3221449294   -31525.5603836523       80.1759208287      2.08540470
      9800   -31532.2858014364   -31445.7429602827      619.9301441870   -31532.2858014364       86.5428411537      2.02603308
      9850   -31531.2950255230   -31445.7419520989      612.8401660542   -31531.2950075739       85.5530734241      2.74862515
