      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       222        2.6584696886        3.7289295985     4140.7191284343        2.7025054343        1.0704599099      0.18758447
       223        2.7963283822        3.7966090710     3869.2540873980        2.8689861138        1.0002806888      0.18791957
       224        2.9247003744        3.7847001201     3326.6237850819        3.0338655492        0.8599997456      0.18870191
       225        3.0351817121        3.7724450239     2851.8585978805        3.1846000452        0.7372633118      0.18713259
       226        3.1264715233        3.7832844750     2540.6630625491        3.3161347398        0.6568129517      0.18726265
       227        3.1997105798        3.7512597398     2133.4849965259        3.4270215457        0.5515491600      0.18096998
       228        3.2524056186        3.7445955542     1903.8735244830        3.5108770384        0.4921899357      0.17850344
       229        3.2861306451        3.7355726323     1738.5172636176        3.5682440865        0.4494419872      0.17808020
       230        3.3011371857        3.7488079539     1731.6658906747        3.5983322933        0.4476707682      0.17952436
       231        3.2981175215        3.7664354524     1811.5325914423        3.6017324899        0.4683179309      0.18719880
       232        3.2773293147        3.7632837824     1879.7536845846        3.5785706851        0.4859544677      0.17928854
       233        3.2398551675        3.7566966544     1999.2298744085        3.5302654516        0.5168414869      0.18795125
       234        3.1867933849        3.7906024363     2335.6350538785        3.4586540905        0.6038090515      0.18838212
       235        3.1172132618        3.7804536978     2565.5256537747        3.3630830064        0.6632404360      0.18820357
       236        3.0347105823        3.7785862655     2877.4363636376        3.2493724679        0.7438756832      0.18814006
       237        2.9400121963        3.7541308467     3149.1479850624        3.1197540784        0.8141186504      0.17867682
       238        2.8356462485        3.7545196457     3554.3569798317        2.9792551090        0.9188733972      0.17950479
       239        2.7213698177        3.7507117886     3981.6680187949        2.8294278316        1.0293419709      0.17812178
       240        2.5990928830        3.8079851609     4676.1988310780        2.6747578424        1.2088922779      0.18781974
       241        2.4682301869        3.8153267698     5210.7963473465        2.5162780906        1.3470965828      0.18892424
       242        2.3357517510        3.7587835106     5504.5263938697        2.3631775962        1.4230317597      0.17695886
       243        2.2099653955        3.6977806204     5755.1197425136        2.2240104219        1.4878152248      0.17845553
       244        2.0967877738        3.7494732413     6392.8655948735        2.1031849052        1.6526854675      0.17879539
       245        1.9987942462        3.7831253803     6902.0931940018        2.0012902060        1.7843311341      0.17900736
       246        1.9231379141        3.7762449393     7168.1299180755        1.9239711224        1.8531070252      0.17853114
       247        1.8745860682        3.7667616043     7319.2534949113        1.8748279956        1.8921755361      0.17928145
       248        1.8541436990        3.7234639279     7230.8453192642        1.8542058131        1.8693202289      0.17957773
       249        1.8602770025        3.6959250060     7100.5954830245        1.8602916675        1.8356480034      0.17935554
       250        1.8892711576        3.6530370391     6822.5433348894        1.8892744407        1.7637658815      0.17872705
       251        1.9359424778        3.6950825173     6804.6497995013        1.9359432105        1.7591400395      0.18693277
       252        1.9959967351        3.6675280734     6465.7645953197        1.9959968998        1.6715313383      0.18747578
       253        2.0624052217        3.6231736347     6037.3149551257        2.0624052620        1.5607684130      0.18831800
