      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       173        3.0503253801        3.9258640313     3386.7308874067        3.2744138065        0.8755386512      0.22796636
       174        3.2744138065        3.9423190852     2583.5700508349        3.4829958132        0.6679052788      0.22877733
       175        3.4829958132        3.9740082049     1899.3185859959        3.6607200475        0.4910123917      0.23015548
       176        3.6607200475        4.0190009209     1385.8907298423        3.7941107550        0.3582808734      0.22103358
       177        3.7941107550        4.0744546235     1084.4172753933        3.8724848508        0.2803438685      0.22853351
       178        3.8724848508        4.1367294781     1022.1427001901        3.8887602184        0.2642446273      0.22853279
       179        3.8887602184        4.2015704497     1210.0026318972        3.8400846263        0.3128102313      0.21824744
       180        3.8400846263        4.2643608112     1641.1717039310        3.7282187624        0.4242761848      0.22911869
       181        3.7282187624        4.3204704998     2290.9294176487        3.5595764746        0.5922517374      0.22823485
       182        3.5595764746        4.3656797565     3118.1431904513        3.3448440975        0.8061032819      0.22871741
       183        3.3448440975        4.3966227362     4068.4568268628        3.0981512357        1.0517786387      0.22421454
       184        3.0981512357        4.4111586238     5078.9336033398        2.8358615325        1.3130073880      0.22759268
       185        2.8358615325        4.4085875045     6083.5688065268        2.5751321948        1.5727259721      0.22785742
       186        2.5751321948        4.3896632237     7018.9114708639        2.3324479020        1.8145310289      0.21542112
       187        2.3324479020        4.3564266613     7829.0905493492        2.1223219599        2.0239787593      0.22908755
       188        2.1223219599        4.3119292406     8469.7695517621        1.9562561275        2.1896072808      0.21787086
       189        1.9562561275        4.2598858595     8910.8275873319        1.8420599188        2.3036297320      0.22879394
       190        1.8420599188        4.2043589902     9137.7704685676        1.7834795673        2.3622990715      0.22693423
       191        1.7834795673        4.1494503198     9151.9731486060        1.7801495298        2.3659707524      0.22894644
       192        1.7801495298        4.0990429969     8969.8702840250        1.8277895071        2.3188934671      0.22525982
       193        1.8277895071        4.0565438267     8621.1968878454        1.9186698990        2.2287543196      0.22890016
       194        1.9186698990        4.0246737761     8146.3775132110        2.0422832571        2.1060038772      0.22729363
       195        2.0422832571        4.0052761479     7593.1869440389        2.1862129273        1.9629928908      0.22680285
       196        2.1862129273        3.9991793657     7012.8593710819        2.3371428671        1.8129664383      0.21734100
       197        2.3371428671        4.0061219648     6455.8920994587        2.4819430743        1.6689790978      0.22895222
       198        2.4819430743        4.0247555616     5967.8584117836        2.6087672056        1.5428124873      0.22817808
       199        2.6087672056        4.0527558095     5585.5909952908        2.7080391859        1.4439886039      0.22857531
       200        2.7080391859        4.0870135054     5334.1047989981        2.7732558763        1.3789743195      0.22823844
