      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       246        3.6872742701        4.4706385469     3030.1848908685        3.6872742701        0.7833642767      0.05209679
       247        3.6745657390        4.4706377761     3079.3406473691        3.6745657390        0.7960720372      0.05233756
       248        3.6611961399        4.4706369035     3131.0531316836        3.6611961399        0.8094407636      0.05210653
       249        3.6471755497        4.4706364302     3185.2853039103        3.6471755497        0.8234608805      0.05212339
       250        3.6325136020        4.4706358912     3241.9981007616        3.6325136020        0.8381222892      0.01994375
       251        3.6172211405        4.4706355167     3301.1504676348        3.6172211405        0.8534143762      0.01938582
       252        3.6013085964        4.4706346189     3362.6993940679        3.6013085964        0.8693260225      0.01945195
       253        3.5847878244        4.4706334363     3426.5999467541        3.5847878244        0.8858456119      0.01937727
       254        3.5676717497        4.4706327896     3492.8053031237        3.5676717497        0.9029610399      0.01969778
       255        3.5499725808        4.4706323047     3561.2667920081        3.5499725808        0.9206597238      0.01884982
       256        3.5317023001        4.4706309141     3631.9339345010        3.5317023001        0.9389286140      0.01931926
       257        3.5128765410        4.4706307435     3704.7544798452        3.5128765410        0.9577542025      0.01875481
       258        3.4935062891        4.4706288247     3779.6744524730        3.4935062891        0.9771225356      0.01937768
       259        3.4736096064        4.4706288303     3856.6381923650        3.4736096064        0.9970192239      0.01944741
       260        3.4531977169        4.4706271712     3935.5883991397        3.4531977169        1.0174294543      0.02003388
       261        3.4322882776        4.4706262794     4016.4661808634        3.4322882776        1.0383380019      0.01875175
       262        3.4108959597        4.4706252012     4099.2110967139        3.4108959597        1.0597292415      0.01943828
       263        3.3890368594        4.4706240207     4183.7612101218        3.3890368594        1.0815871613      0.01933736
       264        3.3667277243        4.4706230987     4270.0531336818        3.3667277243        1.1038953744      0.01944856
       265        3.3439851872        4.4706223190     4358.0220795519        3.3439851872        1.1266371318      0.02001264
       266        3.3208254602        4.4706207971     4447.6019152434        3.3208254602        1.1497953369      0.01930897
       267        3.2972669945        4.4706195526     4538.7252124710        3.2972669945        1.1733525582      0.01891264
       268        3.2733274517        4.4706184941     4631.3232993732        3.2733274517        1.1972910424      0.01888263
       269        3.2490244430        4.4706171725     4725.3263159234        3.2490244430        1.2215927295      0.01877575
       270        3.2243767975        4.4706160632     4820.6632667421        3.2243767975        1.2462392657      0.01934670
       271        3.1994028025        4.4706148211     4917.2620784100        3.1994028025        1.2712120185      0.01923436
       272        3.1741213151        4.4706134066     5015.0496562158        3.1741213151        1.2964920915      0.01937654
       273        3.1485516562        4.4706119946     5113.9519391385        3.1485516562        1.3220603384      0.01937950
       274        3.1227134615        4.4706108391     5213.8939560284        3.1227134615        1.3478973775      0.01934722
       275        3.0966258982        4.4706095062     5314.7998868274        3.0966258982        1.3739836080      0.01946595
       276        3.0703090869        4.4706083106     5416.5931182019        3.0703090869        1.4002992237      0.01940731
       277        3.0437829386        4.4706071669     5519.1963008573        3.0437829386        1.4268242283      0.02002154
       278        3.0170675863        4.4706060376     5622.5314125224        3.0170675863        1.4535384513      0.02019436
       279        2.9901830203        4.4706045839     5726.5198162963        2.9901830203        1.4804215636      0.02014665
       280        2.9631497447        4.4706028372     5831.0823204076        2.9631497447        1.5074530925      0.02011126
       281        2.9359891334        4.4706015699     5936.1392349510        2.9359891334        1.5346124365      0.02022745
       282        2.9087218237        4.4706007046     6041.6104319367        2.9087218237        1.5618788809      0.02017199
       283        2.8813670701        4.4705986853     6147.4154125999        2.8813670701        1.5892316152      0.02023541
       284        2.8539475427        4.4705972898     6253.4733620640        2.8539475427        1.6166497471      0.02021740
       285        2.8264845532        4.4705968699     6359.7032043692        2.8264845532        1.6441123167      0.01967398
       286        2.7989963863        4.4705947020     6466.0236755156        2.7989963863        1.6715983157      0.02009983
       287        2.7715073863        4.4705940864     6572.3533737091        2.7715073863        1.6990867002      0.02022869
       288        2.7440355412        4.4705919478     6678.6108224953        2.7440355412        1.7265564066      0.02018700
       289        2.7166046781        4.4705910465     6784.7145320998        2.7166046781        1.7539863684      0.02018357
       290        2.6892337047        4.4705892344     6890.5830551336        2.6892337047        1.7813555297      0.02007856
       291        2.6619457225        4.4705885842     6996.1350489921        2.6619457225        1.8086428617      0.02021323
       292        2.6347589133        4.4705862922     7101.2893375603        2.6347589133        1.8358273789      0.01955123
       293        2.6076970988        4.4705852517     7205.9649666096        2.6076970988        1.8628881529      0.02017581
       294        2.5807796296        4.4705839562     7310.0812572376        2.5807796296        1.8898043265      0.02017688
       295        2.5540273923        4.4705825240     7413.5578746700        2.5540273923        1.9165551317      0.02020320
       296        2.5274616140        4.4705815163     7516.3148790659        2.5274616140        1.9431199023      0.01943792
       297        2.5011015021        4.4705795921     7618.2727864151        2.5011015021        1.9694780900      0.01948421
       298        2.4749689727        4.4705782511     7719.3526217764        2.4749689727        1.9956092784      0.02009097
       299        2.4490843642        4.4705775599     7819.4759708123        2.4490843642        2.0214931956      0.02020022
       300        2.4234662696        4.4705760018     7918.5650463323        2.4234662696        2.0471097322      0.02015124
       301        2.3981353349        4.4705742890     8016.5427406925        2.3981353349        2.0724389541      0.01944412
       302        2.3731120009        4.4705731159     8113.3326709774        2.3731120009        2.0974611150      0.00961531
       303        2.3484158940        4.4705725638     8208.8592344980        2.3484158940        2.1221566699      0.01955276
       304        2.3240649736        4.4705712652     8303.0476701656        2.3240649736        2.1465062916      0.02002093
       305        2.3000786338        4.4705695174     8395.8241098673        2.3000786338        2.1704908837      0.01907385
       306        2.2764763823        4.4705679738     8487.1156208866        2.2764763823        2.1940915916      0.01930172
       307        2.2532767739        4.4705665892     8576.8502555105        2.2532767739        2.2172898153      0.01955967
